date,amqs_ai_infra,qqq,smh,soxx,ai_infra_basket,amqs_daily,qqq_daily
2024-10-29,164100.9440022904,122661.21750019802,146920.5626218645,123148.00341123149,151811.03883986425,0.011729836332055765,0.009608356239200644
2024-10-30,162501.99550587966,121734.20037191127,143352.19043462654,118805.36321362243,147160.0453646589,-0.009743688594432587,-0.007557540575408472
2024-10-31,157001.16392081568,118661.30048242852,138205.51702528453,114195.8740990084,141545.39443865753,-0.03385085560296968,-0.02524269991583883
2024-11-01,158754.63521710888,119539.26756865835,139961.11239372773,115409.72323388867,142923.75743562164,0.011168524184811627,0.007398933625877957
2024-11-04,158304.53679529205,119191.02886650043,139686.62560691554,114745.2438076356,142228.27655728726,-0.0028351828669524854,-0.0029131741329927463
2024-11-05,167132.10584377864,120711.5273633905,141996.9091773239,116084.65326239294,147614.2796529891,0.05576320948970524,0.012756819966652788
2024-11-06,173886.3260638141,123990.44949965487,145713.95841051746,119469.8265248373,152481.4275319681,0.040412464056120694,0.027163289272229107
2024-11-07,177418.0689757563,125942.58384034221,149265.1603375253,121960.32509833414,156143.89530714613,0.020310641968742587,0.015744231499803973
2024-11-08,177946.9019905187,126089.74151035203,148304.4521878147,121049.93824717392,155234.34637100945,0.002980716777132071,0.0011684504599047685
2024-11-11,176707.9051127913,126016.18153494496,144981.98485394905,118020.54473985832,153640.28717702607,-0.006962733623726845,-0.0005833938155948015
2024-11-12,175678.94769499204,125788.0784710147,144026.99133257923,116733.45275650967,150978.32017794653,-0.005822928052610316,-0.0018101093141519309
2024-11-13,174957.59966147228,125626.22540236951,141608.0594898085,114253.42895782129,149659.50796028785,-0.00410605848329725,-0.0012867123070209319
2024-11-14,172725.35637949678,124753.16181157753,141922.56625847807,114185.42349675715,147560.4859648716,-0.012758767188705698,-0.0069496921363007
2024-11-15,172541.07317040095,121780.8062100884,137216.2181503981,110507.2546678821,145902.62286397585,-0.0010669146265412117,-0.023825893935886633
2024-11-18,171372.53458689802,122626.89303213301,138125.4594780979,111935.61913332049,148178.59086263593,-0.006772524141824934,0.0069476204697231925
2024-11-19,174595.07980971996,123470.52810645869,139635.1499931688,112150.13446387861,152999.09408913177,0.018804327254597814,0.0068796905268129205
2024-11-20,173851.71419285052,123399.41987877054,138697.30914855728,111292.06508412708,151443.41819276282,-0.004257655013414945,-0.000575912558070879
2024-11-21,175739.82749154363,123843.30691732335,140733.12351562525,113055.28392763459,158114.36338696702,0.010860481344455756,0.0035971566072909855
2024-11-22,176631.1560591898,124041.95128943074,139886.76068314599,113102.37206915817,159621.96994145963,0.005071864359768257,0.001603997640663879
2024-11-25,174043.1015772243,124238.13636998009,139337.79590125752,114206.34081629774,161190.10088817187,-0.014652310156981764,0.0015816026635342428
2024-11-26,175432.19555918706,124905.20034550787,138056.83997932883,112725.65887945065,160643.60920366502,0.007981321692008603,0.005369236814219969
2024-11-27,172162.02561620207,123921.7703881683,136244.06316053405,111213.56873321635,156735.13949319997,-0.01864064878491296,-0.007873410831728878
2024-11-29,174550.8419211375,125010.65567277849,138462.85992707426,112699.50417250585,158094.3219401753,0.013875396135619266,0.00878687643986531
2024-12-02,176000.35223926164,126371.75284874231,141745.2896956107,115660.86804620003,161684.82776387135,0.008304229886092591,0.010887849268838012
2024-12-03,178846.68129750382,126759.26477743796,142059.81404775206,115006.84727971726,161729.99043251143,0.016172291827988676,0.0030664442010190918
2024-12-04,181598.5383444533,128326.37665634425,144467.31663384117,116529.40414324096,167800.62520695146,0.015386682196086642,0.012362898141274448
2024-12-05,182601.36046414552,127970.76007951214,141991.18575724706,114326.67180628968,166579.0814479642,0.005522192683016445,-0.002771188481261788
2024-12-06,185995.27519891615,129116.03556165776,142168.4623201144,115017.31399700665,169269.73572068987,0.01858647014536901,0.008949509102188946
2024-12-09,181821.79117075895,128110.54741868693,140715.962047131,114462.72301601336,166056.85285799266,-0.022438656163140603,-0.00778747688927206
2024-12-10,176354.64128370478,127674.00053561266,137176.18937680474,111742.01306478391,160085.08906829945,-0.030068727471283696,-0.0034075795621070215
2024-12-11,179871.69195370612,129959.67817982259,140532.97085592287,114551.66191165625,162700.2242437415,0.019943057037798098,0.01790245182747574
2024-12-12,178477.48038910143,129120.95414477392,139171.95738680763,113662.20043755569,161392.5722918393,-0.00775114499375205,-0.006453725084546225
2024-12-13,185555.45611688265,130109.30268522965,142671.69249180472,116832.85836944192,164703.33435628552,0.03965752829068632,0.007654439567938542
2024-12-16,187985.568895593,131982.9509235546,144821.86096783992,118998.93705208269,166704.72765305405,0.013096423191024803,0.014400570901973442
2024-12-17,184826.69837746452,131401.7132058677,142940.473442012,117315.74548811179,163719.86207125365,-0.01680379263518309,-0.0044038848473964
2024-12-18,178373.82572350232,126661.13451796763,138382.8023798877,112976.74728912846,157201.60889853502,-0.03491309811087867,-0.03607699300292211
2024-12-19,179945.35894069323,126097.08920966978,136598.6074945328,111079.73334124062,155421.87458731158,0.008810335321432968,-0.004453183768205027
2024-12-20,185999.01102520764,127198.24077671378,138794.53695597395,112573.23479094946,159204.2005725377,0.03364161276595959,0.008732569276147517
2024-12-23,189926.20495217718,128437.49740680539,143148.96066735603,115979.4623507588,161590.07135289678,0.021114058108821294,0.0097427183153187
2024-12-24,191944.81011794406,130179.08319723,144383.89185180154,117174.27156804496,163548.41950454473,0.010628365718544083,0.01355979231601201
2024-12-26,191592.8714517574,130090.6392272092,144131.16461136393,117137.56956861996,163631.51874455938,-0.0018335409327837945,-0.000679402311405064
2024-12-27,187855.69737464568,128361.33480689666,142677.96099950784,116147.15543792314,160561.17757400754,-0.019505809630567313,-0.01329307343391739
2024-12-30,185684.79493317357,126654.13383525019,140529.7530805803,113862.36532662621,157873.01840360108,-0.011556223589762164,-0.013299962751359251
2024-12-31,183276.4671933728,125578.24658546993,139099.52227465415,112924.34118500982,156547.38448120718,-0.012969978186245554,-0.00849468720207569
2025-01-02,184581.40899132445,125332.61918322864,140604.42129365468,113621.30047068819,158560.0177119096,0.007120072849149776,-0.0019559709497464217
2025-01-03,190361.68569426134,127383.69851801293,144676.84128402246,116582.10031804655,163961.42989598715,0.03131559529491179,0.016365087940799494
2025-01-06,191623.36395384173,128847.70120361965,149472.97939094016,119956.88743839237,168073.51953286977,0.006627795162555697,0.011492857427119807
2025-01-07,183336.02326890442,126548.51254351865,145917.50468028057,118321.89595357854,163992.11150267234,-0.043248070141037584,-0.017844235004764064
2025-01-08,181845.2817573016,126570.62353602384,144877.86432557975,117142.81501354322,162581.43892472022,-0.008131198032021754,0.00017472344842928145
2025-01-10,179336.74074921466,124585.86963491603,141977.20689715195,114344.46280842584,160134.54184187952,-0.013794919416358237,-0.015680999632137538
2025-01-13,175864.7208571455,124185.47282897752,140518.2622817473,113993.36447188455,157622.50268193573,-0.01936033786252669,-0.0032138219776595145
2025-01-14,177478.56553827904,124067.55507945559,140977.77994249848,114742.72986168155,158885.3472185342,0.009176625495254784,-0.0009495293357243417
2025-01-15,181675.0716693934,126921.90994919237,144292.00062808156,116969.88453897467,162614.6121926349,0.023645143391748044,0.023006456989571378
2025-01-16,183532.02777974834,126032.68745497282,144912.32793034267,117142.81501354322,163491.12598143457,0.010221303854687272,-0.007006059825096389
2025-01-17,186528.44760499411,128159.91430198755,148335.6804337631,120391.8403760349,166931.91391262054,0.016326413768182724,0.016878374094615012
2025-01-21,190074.18778243652,128911.56734573803,150713.65157893416,121811.97005697004,171547.50886007355,0.0190091121379572,0.005864962128324658
2025-01-22,196468.04148038724,130559.82075838227,153459.24036940056,123572.73135715711,176789.08305507654,0.03363872692313846,0.012785923300611568
2025-01-23,198194.27563645304,130837.38877552185,153275.422755017,123342.14933354665,176744.31223605803,0.008786335645526054,0.002125983442128554
2025-01-24,197726.2786738754,130098.01710188341,150219.67910515596,120863.47114054523,174967.29415710492,-0.002361304134919138,-0.005651073294553277
2025-01-27,176619.9770909916,126310.25547211239,135446.4153367261,111383.66296106752,155840.48806953026,-0.10674505040220776,-0.029114676104592063
2025-01-28,181770.0093299866,128177.09916753741,138111.5773270977,111881.49677763715,158022.5116234064,0.02915883199521544,0.014779826772159499
2025-01-29,181418.12999671572,127936.39034841227,137583.14124855658,112342.66082485806,158334.50250503095,-0.0019358492336989295,-0.0018779393564720692
2025-01-30,185816.48753976455,128481.68921645921,140822.69372106527,114627.45093615496,161806.5487602653,0.024244310880772908,0.004262265541195243
2025-01-31,187258.61709266805,128295.00937322018,139932.38979251325,114307.78498155811,161409.0610680796,0.007761041939805694,-0.0014529684687171196
2025-02-03,184209.34239352745,127268.23251620989,137152.35498075574,112248.3233914293,158449.16905089974,-0.01628376171138559,-0.008003248622269643
2025-02-04,195735.79799794342,128830.50125039139,138697.4586080677,113401.2012794053,162553.20398310688,0.06257258972127457,0.012275402143127279
2025-02-05,199202.0741773805,129415.13369568913,141954.23409122194,115596.9074597158,166519.91927189732,0.01770895367577848,0.004537997132848748
2025-02-06,203371.71388843362,130090.63922720918,142649.2471900293,115444.95070732143,168448.49316155756,0.020931708308118434,0.005219679586380144
2025-02-07,202409.49047991436,128449.76368923915,140725.04391032495,113647.49546522844,167770.58330548496,-0.004731353196183091,-0.012613325199395509
2025-02-10,207800.27336945795,130004.65454874646,143378.71510186367,115130.52214012881,174012.45886484304,0.026633053997428636,0.012105050370268433
2025-02-11,204481.51669924762,129695.16100438678,143522.31052446394,115235.32629084699,171575.14836366114,-0.015970896555606268,-0.0023806343352392734
2025-02-12,206234.89438739716,129771.32360429551,142741.14720548518,115361.08804870113,170697.78975177897,0.00857474903576947,0.00058724318871195
2025-02-13,207107.47565882484,131638.16729972055,144699.80529821652,116775.98839975114,172820.67961203065,0.004231006949719142,0.014385641169211594
2025-02-14,207946.39289894383,132190.87421779823,145078.90495060888,116896.52082772015,175143.21705552883,0.004050637174975613,0.004198682869986037
2025-02-18,210960.70163154535,132490.5305959256,147169.67645884346,118830.20454495665,181544.03602304644,0.01449560480746791,0.002266846179061366
2025-02-19,202272.98257786827,132527.40488161833,147812.9941505064,120805.81153398426,179704.14953223965,-0.04118169396710976,0.0002783163862871696
2025-02-20,198000.7838002216,131964.86079730839,148077.20339804108,121088.79966171335,177877.3726799974,-0.021120956062444136,-0.004244737794514619
2025-02-21,191772.8579668969,129226.02473624855,143591.24652572576,117373.38897963469,171150.8381320742,-0.03145404636179878,-0.020754282954661307
2025-02-24,180551.84480137,127700.5699370467,139817.5081793915,114616.96810382749,164708.75155244963,-0.05851199843652463,-0.011804547902137585
2025-02-25,178748.62816656323,126091.635013975,136847.92354143783,112253.56883635264,160424.39095321033,-0.009987251234073635,-0.012599277543278498
2025-02-26,182536.7612382407,126396.21751905767,140047.27140563505,114208.21016072518,165428.14624580214,0.021192515492468984,0.0024155647204424646
2025-02-27,175483.83083597972,122886.03899410453,131414.2087464057,107558.21074086653,156424.89422044082,-0.03863841099413247,-0.02777123076822996
2025-02-28,176655.73641836186,124826.6010855585,133700.27987612088,109271.81138185828,157692.05019357972,0.006678139956253176,0.015791558645218196
2025-03-03,170247.07740557042,122095.07500462065,128094.25584900999,105409.6652197513,149808.67152351176,-0.03627767284960526,-0.02188256395017607
2025-03-04,170002.02782187078,121726.61881358047,129369.39164176697,105996.5910248264,149862.3319034797,-0.001439376155138894,-0.0030177809467436534
2025-03-05,172801.49423298598,123313.45028798612,131764.5857975836,108281.38113612331,152323.50040985298,0.01646725304976082,0.013036026876223517
2025-03-06,166588.0136539755,119921.17442487665,126238.97977883153,103779.91917986081,142834.00066281934,-0.03595733131006923,-0.02750937432362144
2025-03-07,174483.3728091248,120803.01904442199,129288.98242514406,106824.57362832039,144344.1597201627,0.04739452126218968,0.0073535355517866385
2025-03-10,167084.30156353873,116121.13142499358,123223.44073728197,101882.91328949203,137440.23159557173,-0.04240559502297234,-0.03875637924004838
2025-03-11,167401.95394194743,115843.56340785397,123045.38170991877,100677.62929739743,139960.45757633014,0.0019011503500699451,-0.0023903316625785154
2025-03-12,168157.1025859451,117150.36757356196,126664.03383481978,102752.81110725805,144153.52606479498,0.00451099061997536,0.01128076629607011
2025-03-13,166987.38445191542,115042.76979597696,126106.87515506422,102239.26512847574,142403.72535551788,-0.006956103049122368,-0.017990534910285905
2025-03-14,168476.38618877958,117823.42135736308,130139.08174538464,105393.95305753865,147995.00383637694,0.008916851663683011,0.024170589480047022
2025-03-17,168517.52376873183,118587.34822738651,131511.86734888193,107133.75675058972,150258.74830307896,0.00024417415925677617,0.006483658861903274
2025-03-18,166776.38664448794,116565.74267210338,129478.53225134028,105712.32175156307,146887.9778525582,-0.01033208348488061,-0.01704739658573684
2025-03-19,168946.7953717729,118125.55211472682,130621.56342032991,106572.83255959686,149472.45944508357,0.01301388506462569,0.013381370948848614
2025-03-20,167588.90981891722,117725.16285262744,130414.78179175228,105722.82069892877,149217.95320521528,-0.008037356079277034,-0.003389522884180929
2025-03-21,167652.36667767086,118113.25565693647,129105.18239423234,104615.69340430849,149247.48141456628,0.00037864593082086217,0.003296600275634054
2025-03-24,167846.7854529266,120705.17545083878,132471.08969522393,107721.93952864181,153220.11414226567,0.0011596542244435785,0.021944359923755208
2025-03-25,167874.32065179668,121393.99585843242,131908.19001191985,107139.51787673438,151932.45998943853,0.00016404960509530664,0.005706635237642921
2025-03-26,168989.07002249046,119160.25754666817,127519.86536687298,104138.20482342453,145733.83887163879,0.006640380532088375,-0.018400731403299342
2025-03-27,168442.17751635748,118481.28939298508,125072.97580391195,102086.60737192113,142384.13206595037,-0.0032362596353727735,-0.005697941307463039
2025-03-28,167701.47661233094,115361.94208594706,121867.88693616621,99001.33496976197,138284.04509381915,-0.004397360061167754,-0.026327762999705406
2025-03-31,168872.57376934172,115357.01595899179,121465.81447784389,98733.7447610013,136850.3116893083,0.006983225077486721,-4.2701491204111264e-05
2025-04-01,168995.71761372744,116286.92237766732,122051.69575881388,98786.22338279168,138475.08895414593,0.0007292116276612637,0.008061117140947038
2025-04-02,169023.0689547061,117135.62691189183,122970.71349684442,99421.09948393224,140598.69847509,0.00016184635542793036,0.007298366117800992
2025-04-03,163380.70529548303,110864.95396372178,112333.05592475964,89388.73887578935,125914.31124355379,-0.03338221045279377,-0.05353343908669894
2025-04-04,159432.31514721113,103979.25444237837,103849.33848341502,82709.25699360445,115166.20781232946,-0.024166808076455548,-0.0621088926226101
2025-04-07,159122.72583697335,104230.17761969253,106204.3280309202,84619.17908706394,118757.74656274356,-0.0019418228353011706,0.0024132042363624873
2025-04-08,159122.72583697335,102353.14974143502,103361.10701318533,81255.82558629749,116223.46537602812,0.0,-0.018008487763556236
2025-04-09,159122.72583697335,114638.67650886223,121098.21441602038,96346.33408665787,134674.15572065997,0.0,0.12003076406014834
2025-04-10,159122.72583697335,109762.84432910764,112700.66477831901,88470.50400104187,126207.93560697125,0.0,-0.04253217437814427
2025-04-11,159122.72583697335,111785.00812848678,115630.03601622532,90385.67959694375,127779.8823078861,0.0,0.018423026587357505
2025-04-14,159003.38379259562,112542.71133122366,115802.35404004002,90983.84564114021,129419.80044639223,-0.00075,0.006778218433960204
2025-04-15,158712.5672503387,112668.16537604162,116554.80354954029,91356.3930934816,130692.74409431506,-0.0018289959327926764,0.0011147238531399317
2025-04-16,156714.78700158384,109270.82759687243,111632.30182240375,87830.36633993982,127056.54282306833,-0.012587410583585035,-0.030153484507626782
2025-04-17,156714.78700158384,109251.15326440791,110586.9116724185,87389.6200460763,127135.4777275132,0.0,-0.0001800510977835179
2025-04-21,154761.4774144536,106547.54693210933,107887.2860772839,85862.73629480482,122698.90496415991,-0.012464105171584805,-0.024746707485598374
2025-04-22,155715.03952024766,109344.6440628101,110225.0438224076,87531.29540412022,125920.5228825409,0.00616149523592624,0.02625210257053645
2025-04-23,156549.63648574456,111824.3718810941,114251.5094091795,90810.70567107551,131779.23209540598,0.0053597710797124165,0.022678091273127032
2025-04-24,157478.289778076,114970.78648294914,120029.8514601051,96036.76420347254,139315.73672732155,0.005932005421270925,0.02813710954889781
2025-04-25,158065.79491823277,116252.46966433698,121753.0141147803,96970.73541298998,141272.1829029151,0.0037307056165311048,0.011147903050814811
2025-04-28,158246.96188021425,116215.58029096597,120994.81480999562,96797.58738540618,141450.92341133085,0.0011461490582144185,-0.00031732120167005107
2025-04-29,158942.98155835876,116983.11311609602,120788.03318141798,95763.91243475043,141252.22827416443,0.004398313053689762,0.006604388354886526
2025-04-30,159483.50482102015,116968.3498229085,121356.6826600065,96461.76610504706,141965.69574378105,0.0034007369017607925,-0.00012620020782727615
2025-05-01,160022.21310508935,118496.04514233349,121942.56394097648,96330.58969436886,144911.36451396364,0.0033778307334905167,0.013060758074624035
2025-05-02,161687.97187519807,120254.98930660814,125808.19351103072,99709.6956449434,149337.02165645038,0.010409547135901587,0.014843906074349267
2025-05-05,161674.33220742506,119541.56843959472,124992.55779555309,98943.62701808647,148412.26176423373,-8.43579619116408e-05,-0.005932567714046821
2025-05-06,161538.06760917156,118429.62918258744,123832.29482418198,97999.16491872244,146698.0948018259,-0.0008428338400598978,-0.009301695397857856
2025-05-07,162015.4256252535,118894.57862000563,126376.83419788335,99714.94108986671,147444.15015045626,0.0029550806391772655,0.003925955359544098
2025-05-08,162205.80046466776,120122.157387116,127485.40176211008,100606.93262495946,149695.15185050856,0.001175041442378233,0.010324934756140491
2025-05-09,162287.3038797636,120043.42233806218,128318.26048823325,101761.2850389277,149824.3750636425,0.0005024691771956524,-0.0006554581666401438
2025-05-12,164866.73966102258,124934.02535484346,136365.4418664926,109070.42980740618,158336.45224885934,0.015894254939191277,0.04074028315361189
2025-05-13,165013.77477198304,126838.11298407883,141046.69836028854,112160.93959696958,165129.45307742016,0.0008918421706084478,0.015240745055858929
2025-05-14,164359.38470208825,127598.26039069555,142442.46556145174,112701.38963197143,167774.51773138563,-0.0039656693557795775,0.005993051999379162
2025-05-15,168341.65890625794,127738.4701848619,141948.49308767353,111977.30067953916,166914.87072943329,0.02422906493223853,0.0010988378190819326
2025-05-16,167503.34788784388,128294.46621680254,141540.67962580264,111830.37987657191,168221.13416584607,-0.004979819159801002,0.004352612264230116
2025-05-19,167772.65762187686,128417.47605774067,141305.1753960106,111158.76148841094,167442.41417168555,0.001607787172190151,0.0009588086264786799
2025-05-20,166460.29269227193,127989.40844985435,141035.2075614556,110996.09629315468,166504.55192256992,-0.00782228134314189,-0.003333406176693976
2025-05-21,165882.85335240673,126210.78240927603,138697.4586080678,108965.48867886359,163112.18370524663,-0.0034689314221781897,-0.01389666584227689
2025-05-22,166302.8166854055,126446.97246875922,138318.35895567545,107958.05706786257,165232.7242804056,0.0025316862141657737,0.001871393671558641
2025-05-23,165646.63934210708,125275.95740748438,136382.67366887408,106284.24445610476,163998.165469179,-0.0039456778687020355,-0.009260918141509089
2025-05-27,167326.46194507784,128223.11658626207,140707.81210794355,109815.50859705076,168704.49485542937,0.010141000201648875,0.023525337501045573
2025-05-28,166250.31102577253,127654.80900885284,139208.66288422747,109264.56767220228,168569.77682940496,-0.006431444893985394,-0.004432177227784773
2025-05-29,165489.15309223256,127905.76236152355,140196.60783178388,109710.56746850818,167588.00418902107,-0.004578385019815001,0.0019658746475685884
2025-05-30,165462.89001940796,127704.04010304899,137709.5048687755,107533.04710876897,166127.4647811214,-0.00015869966299220106,-0.0015771162670873418
2025-06-02,167588.92878519397,128712.66648310007,139748.5897616016,109154.38109873638,168535.36442814182,0.012849036817480064,0.007898155604452173
2025-06-03,168927.5465446154,129718.83357159306,142901.974430467,112087.48725300502,172818.3978417134,0.007987507105181146,0.007817156741330544
2025-06-04,169006.28454804866,130080.4550443768,144602.16427921221,113756.05441983951,174583.18233614397,0.0004661051737493427,0.0027877329978005516
2025-06-05,169609.98696073846,129101.34016302253,144343.6872434902,113278.56583895558,172986.34178766215,0.003572070791948434,-0.007526994589773239
2025-06-06,173389.58525667063,130363.36409962413,145165.06396251632,114039.3890208892,175511.1366309677,0.02228405510582987,0.009775451866014473
2025-06-09,172969.6424096881,130555.2491918664,147594.71293135997,116725.87868857132,177668.9035084345,-0.002421961194271849,0.0014719249811292467
2025-06-10,171001.0898937766,131418.7321069567,150529.85154802253,119275.95455817101,177832.71117089724,-0.011380913370040102,0.006613927210397552
2025-06-11,168481.35086781642,130975.89366204372,150420.71093844925,118877.1637661749,177427.25119416462,-0.01473522202417199,-0.0033696752191505475
2025-06-12,170869.84623071045,131283.41072054996,151150.1788502836,119039.82896143115,179795.19488524317,0.014176615694207806,0.0023478905156373298
2025-06-13,168218.85329867594,129635.20257094054,147611.94473374143,115938.82022450207,176866.9764173215,-0.015514691389463153,-0.012554580510692248
2025-06-16,171945.95617798326,131438.40643942126,151282.30105752277,119600.35027646985,182050.1345397946,0.022156273248931102,0.013909831841346865
2025-06-17,171473.51791437587,130156.72325803342,150254.14270991896,118653.80933718228,181189.01770672743,-0.00274759740856223,-0.009751207551185304
2025-06-18,172812.12543078916,130134.57454633254,150828.52440032008,119137.5908404704,183701.39276998898,0.007806497077185615,-0.00017016955518278643
2025-06-20,174072.0154297855,129603.2166930074,149495.94340513425,118375.11586712468,182688.87708893625,0.0072905185087890345,-0.004083141280305624
2025-06-23,176854.20080984558,130935.8509639142,150443.69253611512,119111.29915570118,183058.96698532885,0.015982956095446088,0.010282416632169111
2025-06-24,178192.83905528326,132938.13674717213,155969.29855486721,123628.4007565046,189999.1100648485,0.007569162843222399,0.015292112653010337
2025-06-25,178980.26006164783,133277.97161253347,158071.56086193476,124737.95336436901,192048.5911231633,0.004418926206795071,0.002556338411810577
2025-06-26,180975.02443534334,134524.16857462947,159220.34182620887,125716.03143334911,195432.55096477485,0.011145164125967888,0.00935035960570385
2025-06-27,180187.623914995,134984.71995383187,159921.09592856473,125605.60313431073,193866.59303744065,-0.004350879480774172,0.0034235586369515403
2025-06-30,182103.68101428164,135859.02073424202,160185.30517609938,125521.46652004156,197120.41721773127,0.010633677594808377,0.006477035183753976
2025-07-01,181368.76566755,134713.80560280947,158439.16092375826,124953.54840248429,193273.67217142554,-0.004035697371070679,-0.008429437554041574
2025-07-02,180030.12742211233,135652.138489799,161546.5999807637,127330.41178434753,196479.91822347266,-0.007380754015227753,0.0069653802948459465
2025-07-03,183172.35453765796,136986.99064941154,162907.91236889985,127961.4363913662,198809.2562843263,0.017453895970301225,0.00984025887445128
2025-07-07,182010.53109842088,135955.0839817893,160690.77724044645,125563.53482717613,196416.05492424747,-0.006342788147095657,-0.007532880770139472
2025-07-08,181112.75192255073,136031.42763383727,162827.50315227697,127961.4363913662,198034.23684581075,-0.004932567200656712,0.0005615358382493607
2025-07-09,182908.2897882748,136994.38361176403,163941.8205117881,128371.59634278902,199817.8244468935,0.009913922938413089,0.007078922824501843
2025-07-10,181561.6415104858,136797.3687089098,165148.01151154737,129649.43023671083,199992.98845717014,-0.007362423427324294,-0.0014381239409970714
2025-07-11,179422.83995657985,136489.50463380336,165130.7797091659,129449.60376344182,199533.5996228302,-0.011780029835114836,-0.0022505116729369945
2025-07-14,179079.576268398,136984.54644553174,163884.37530935925,128219.10779413514,199417.68123831262,-0.001913154915310078,0.003626958813108594
2025-07-15,177389.6438164109,137110.12119177586,167032.01018294023,129496.92557301877,201887.17872725,-0.009436768207750745,0.0009167073914724266
2025-07-16,177891.34635422262,137250.51203808145,166158.9380567697,129144.6024935768,201598.9717042931,0.002828251565412332,0.0010239276654802065
2025-07-17,180347.00512137206,138361.23673698798,167554.69646619694,129638.91517430697,204446.14556827076,0.013804262081752228,0.008092681640403221
2025-07-18,179686.8842199467,138228.25394071313,166750.56913302408,129744.0819133839,205422.85669042388,-0.003660282026757833,-0.0009611275485174042
2025-07-21,180452.61053510907,138944.93374623297,166865.44195440997,129859.77177238374,204210.2292769359,0.004261448009889701,0.00518475626428172
2025-07-22,179977.3349582519,138225.79464915508,163913.08911883776,128066.6111879622,200274.4941248773,-0.0026337971805882043,-0.005175712979872404
2025-07-23,181191.9713473656,138856.2785487164,164625.32522829066,127288.34347721295,204862.49517568765,0.006748829731229478,0.0045612608063612115
2025-07-24,180320.59864643373,139151.80090299773,165308.84752826503,127025.41051448253,205740.6317983718,-0.004809113198847803,0.0021282606546138005
2025-07-25,181376.81667193378,139486.74736059946,165130.77970916592,127014.88739455957,207260.75210068605,0.005857445202758216,0.0024070580145436615
2025-07-28,179343.6205317648,139922.69073654292,167382.39602585408,129228.74716536506,210560.76671050047,-0.01120979063077554,0.0031253390317895757
2025-07-29,179449.24643151808,139705.95623818936,168238.21876617134,129460.12688336476,210986.96572770065,0.0005889582213187694,-0.0015489589087566147
2025-07-30,180294.19217149538,139893.11888713305,170168.18063289602,130385.62158280642,213547.0244788634,0.004708549948131191,0.0013396898312951766
2025-07-31,179766.1036447616,139151.80090299775,165871.74721156913,126220.85917648314,213730.476393618,-0.0029290379261438515,-0.005299174041100696
2025-08-01,177204.7780058264,136410.70169019737,163097.46219509607,124753.72998673435,205726.74582005135,-0.014248101210429964,-0.019698625493975497
2025-08-04,180848.70765918374,138927.68852996998,166681.64192349825,126415.42408979066,210140.41203582406,0.020563382626384463,0.018451535023175536
2025-08-05,178287.40250626477,137984.4370598643,164906.78386167862,125537.24314240688,209595.9555185645,-0.01416269536051007,-0.006789513883707743
2025-08-06,182749.87142466108,139720.72707521604,164631.0750235751,124590.70220311932,209704.35922154694,0.02502963673072478,0.012583230778398846
2025-08-07,184571.83625133976,140193.57491220877,167215.81021385198,126646.7957502713,211690.7851849848,0.009969718788173099,0.0033842354451689705
2025-08-08,189562.4141824861,141501.34468932604,168600.08661618223,127714.28810852021,213166.05619964242,0.027038675198259643,0.009328314638785917
2025-08-11,186605.03239150866,141082.6465296456,168525.40961137193,127472.39332811662,213363.7137942404,-0.015601097948301224,-0.002958969475517881
2025-08-12,188479.7691960315,142855.88626908138,172373.81617078057,131547.76561772835,218078.55000663272,0.010046550087617678,0.012568801217258008
2025-08-13,185892.0985402067,142927.32642569148,173051.60625894237,133503.94592824578,217146.7973727612,-0.0137291692729814,0.0005000854950809597
2025-08-14,182987.5296991059,142816.4923411175,173419.20632076586,133640.6659120534,216235.9155305854,-0.01562502582901637,-0.0007754576213360176
2025-08-15,174801.91170253733,142188.4828207925,169817.79478998223,130580.19455363303,214644.6431705192,-0.044733201273488565,-0.004397317914971555
2025-08-18,176782.2948928296,142131.82858888735,170512.79909705365,130964.06282028665,215701.98834103325,0.0113292993823908,-0.0003984445911597856
2025-08-19,176280.6333270504,140203.44225379755,167072.22358298764,128913.22277557709,209369.5508885173,-0.002837736471762331,-0.013567589710448358
2025-08-20,177204.7780058264,139371.0097805876,165975.138025858,128171.78598455818,206249.26705462858,0.005242462891890343,-0.005937318369851896
2025-08-21,176967.1402173978,138725.7550439996,165113.5479067845,127446.1016433474,205631.54182726,-0.0013410348812421535,-0.00462976294427242
2025-08-22,177759.31397953094,140865.92711897028,168663.28161389555,130985.10100261348,210239.2802027879,0.004476389013011062,0.01542735935581585
2025-08-25,177284.01791665755,140459.58576779324,168824.1176306132,130680.09973274845,210461.5932611257,-0.002673818053371524,-0.0028845964349764053
2025-08-26,180584.64290980058,141023.53300618235,170449.6216828122,131910.6118170933,212063.23152476733,0.0186177244397443,0.004015014249874049
2025-08-27,180716.6957705084,141240.2825922142,170972.3079660689,132168.26710482407,213857.99410745312,0.00073125188598544,0.0015369745843931693
2025-08-28,183330.79338728773,142124.4356265349,171673.06206842474,132804.55327180424,222704.2694313955,0.014465169394746846,0.006259921164795568
2025-08-29,182433.01421141755,140479.27518793612,166739.0871259271,129002.6290073268,213851.412878607,-0.004897045167821856,-0.01157549320316631
2025-09-02,179026.78380453755,139302.05909089214,164550.66580695217,127693.24992619337,213032.52353541352,-0.01867112935453996,-0.00837999836964598
2025-09-03,178683.47914432324,140397.99786509373,164521.93441400185,127088.51700394393,213802.08660241892,-0.0019176161964075122,0.007867355165845025
